Timestamp,Open,High,Low,Close,Volume,Close_time,Quote_av,Trades,Tb_base_av,Tb_quote_av,Ignore
2021-02-24,6.727,7.6879,6.4006,6.6649,15613671.49,1614211199999.0,109870657.99096,167518.0,7261584.31,51108894.477002,0.0
2021-02-25,6.6649,7.2164,5.9402,5.9804,11918826.58,1614297599999.0,79284566.990152,125677.0,5643101.64,37590052.546451,0.0
2021-02-26,5.9888,6.4148,5.5662,5.8955,7976815.23,1614383999999.0,47512465.734332,93211.0,3725060.5,22189000.995307,0.0
2021-02-27,5.8881,6.3689,5.68,5.9,5581206.37,1614470399999.0,33478915.658754,73134.0,2686114.66,16105633.905333,0.0
2021-02-28,5.9083,6.0082,4.9765,5.3531,7021503.55,1614556799999.0,37716276.050315,83615.0,3205083.09,17209629.012186,0.0
2021-03-01,5.3511,6.7706,5.328,6.7453,10942390.12,1614643199999.0,66533822.307699,100551.0,5282899.01,32164648.011329,0.0
2021-03-02,6.7481,6.78,6.1947,6.4727,7433824.04,1614729599999.0,48127288.714926,92198.0,3475011.41,22516065.679139,0.0
2021-03-03,6.4679,8.2212,6.4201,7.2027,18032318.93,1614815999999.0,132975829.179448,190337.0,9346936.51,68959324.766603,0.0
2021-03-04,7.2013,8.1436,7.0672,7.4731,15773216.8,1614902399999.0,119295588.498521,155471.0,7450980.79,56397067.143801,0.0
2021-03-05,7.4731,8.7666,6.9798,8.4619,20141113.51,1614988799999.0,161368151.828826,210266.0,9791837.18,78575523.905519,0.0
2021-03-06,8.4508,9.0,8.1,8.2421,12651262.32,1615075199999.0,106956686.357119,152269.0,5919135.36,50155299.513347,0.0
2021-03-07,8.2529,8.3074,7.7,8.2405,6184494.24,1615161599999.0,49716109.353058,100114.0,2957615.21,23790058.279663,0.0
2021-03-08,8.2505,9.7795,8.0861,9.6833,12400879.49,1615247999999.0,109466609.5805,174001.0,5848100.61,51701832.822875,0.0
2021-03-09,9.6832,12.124,9.595,11.6362,21764327.77,1615334399999.0,239702061.350877,291432.0,11501822.05,126702605.14905,0.0
2021-03-10,11.6516,11.75,10.8719,11.1176,9925669.23,1615420799999.0,111638471.16454,158847.0,4723417.16,53226785.305526,0.0
2021-03-11,11.1187,11.3898,10.3888,10.8116,9729821.63,1615507199999.0,105023520.240372,130451.0,5505085.53,59396131.451224,0.0
2021-03-12,10.8184,14.3822,10.5743,14.1396,16467371.63,1615593599999.0,206656071.269275,270871.0,8411738.45,105662383.934434,0.0
2021-03-13,14.1415,14.9,12.66,14.5939,8280811.94,1615679999999.0,110727773.038041,158898.0,3872957.58,51897585.419428,0.0
2021-03-14,14.5937,17.5,13.8,15.8063,12990496.54,1615766399999.0,202810205.339532,284131.0,6222007.18,97176427.839647,0.0
2021-03-15,15.8245,16.7369,14.6013,16.2689,10208160.83,1615852799999.0,159657359.602979,213424.0,4744873.09,74299603.829635,0.0
2021-03-16,16.2593,20.8236,16.0,19.8812,22648741.41,1615939199999.0,422663857.200301,435530.0,11272698.52,210335840.213349,0.0
2021-03-17,19.8812,19.9135,17.0258,18.5092,15207564.01,1616025599999.0,283093325.855383,264588.0,6837815.8,127442518.230374,0.0
2021-03-18,18.5092,19.3107,17.6683,18.9211,7415666.28,1616111999999.0,137357106.131651,179267.0,3533403.9,65500477.080503,0.0
2021-03-19,18.9247,21.8563,18.5118,19.8444,10902506.37,1616198399999.0,224778712.619863,250670.0,5254648.95,108418583.75146,0.0
2021-03-20,19.8444,21.3095,19.6,20.8382,4921778.88,1616284799999.0,101692015.11607,146258.0,2478180.8,51226152.227979,0.0
2021-03-21,20.8375,22.4,20.7301,21.9,7034161.34,1616371199999.0,152381004.693159,198767.0,3547447.12,76868486.782525,0.0
2021-03-22,21.9109,21.9922,18.75,19.3166,6911516.09,1616457599999.0,143911492.628132,185194.0,3077171.67,64112157.585392,0.0
2021-03-23,19.3115,19.7249,16.6803,16.9419,7776572.96,1616543999999.0,144303384.097232,177550.0,3696299.68,68722545.908768,0.0
2021-03-24,16.9428,18.7406,15.7111,16.5182,12671181.9,1616630399999.0,217038387.688612,244050.0,6298873.0,107760454.40802,0.0
2021-03-25,16.5182,17.1602,15.9382,16.3683,7017339.54,1616716799999.0,115137130.10843,176910.0,3493553.12,57336323.588774,0.0
2021-03-26,16.3824,18.9759,16.32,18.3741,6259000.18,1616803199999.0,113527517.228053,128948.0,3098523.76,56178077.836314,0.0
2021-03-27,18.3749,19.2181,17.9973,18.6553,3102482.2,1616889599999.0,57525932.658947,80809.0,1477886.19,27432395.148473,0.0
2021-03-28,18.6553,19.2498,18.0062,18.5337,2663938.0,1616975999999.0,49643264.608327,64496.0,1240518.82,23119179.829494,0.0
2021-03-29,18.531,19.5,18.1706,18.8812,3201736.68,1617062399999.0,60449449.539055,66229.0,1529668.8,28891889.921926,0.0
2021-03-30,18.874,19.1734,18.128,18.6148,3528578.44,1617148799999.0,65829748.060103,74471.0,1682663.36,31402246.759198,0.0
2021-03-31,18.6148,19.5414,17.6659,18.6631,7303032.36,1617235199999.0,135297878.35695,114703.0,4253383.4,78758641.294804,0.0
2021-04-01,18.6709,19.0759,17.9841,18.4204,4853934.2,1617321599999.0,89744514.049232,92473.0,2793122.49,51616363.221835,0.0
2021-04-02,18.4387,19.5,18.3266,18.465,4205748.06,1617407999999.0,78875158.112794,83642.0,2425909.77,45561872.213766,0.0
2021-04-03,18.4692,18.86,17.8851,17.9961,2432935.54,1617494399999.0,44750662.701053,58170.0,1150408.54,21179642.0829,0.0
2021-04-04,17.9934,18.5029,17.8759,18.1678,1893256.7,1617580799999.0,34546874.124695,49871.0,931649.33,17006320.154633,0.0
2021-04-05,18.1754,18.389,17.2165,17.55,3386614.17,1617667199999.0,60829507.490166,89848.0,1527347.53,27456337.383096,0.0
2021-04-06,17.55,17.7243,16.4355,16.7024,5347658.97,1617753599999.0,90650351.115983,118147.0,2395550.96,40573918.397167,0.0
2021-04-07,16.7024,16.7643,14.7555,15.4273,6575771.2,1617839999999.0,102419680.312165,130850.0,3233495.57,50369584.517996,0.0
2021-04-08,15.4287,16.1307,15.1842,15.7548,3710644.55,1617926399999.0,58130075.848912,97551.0,1694176.78,26560438.313411,0.0
2021-04-09,15.7562,16.9882,15.53,15.6583,4724065.17,1618012799999.0,77519238.040841,110739.0,2138680.74,35122772.8286,0.0
2021-04-10,15.6682,15.9396,14.777,15.4779,3693014.91,1618099199999.0,57225176.467017,96429.0,1715660.37,26596237.57469,0.0
2021-04-11,15.4822,15.5547,14.9882,15.1147,2521498.1,1618185599999.0,38470244.194754,64466.0,1021102.66,15580065.745471,0.0
2021-04-12,15.1147,15.22,14.25,14.6219,3918809.61,1618271999999.0,57935372.601504,84482.0,1868433.26,27633914.160526,0.0
2021-04-13,14.6311,16.9178,14.6311,15.6306,7928687.9,1618358399999.0,125996097.625861,170016.0,3654010.2,57974930.071952,0.0
2021-04-14,15.6158,16.4601,15.0778,15.2808,6371734.92,1618444799999.0,99493151.042555,151517.0,2843083.44,44422188.958145,0.0
2021-04-15,15.2813,17.4258,14.9994,16.8568,5764243.02,1618531199999.0,92974395.524993,184267.0,2948639.56,47733997.795778,0.0
2021-04-16,16.8569,17.1,15.5044,15.7406,6572565.38,1618617599999.0,106699743.211808,184173.0,3047177.68,49473601.40769,0.0
2021-04-17,15.7406,16.331,15.05,15.183,4779754.65,1618703999999.0,74728703.793108,127344.0,2392456.98,37413654.359749,0.0
2021-04-18,15.183,15.2456,11.6501,13.3824,9652853.05,1618790399999.0,128101182.529453,240687.0,4272255.88,56567136.213849,0.0
2021-04-19,13.3905,16.35,13.1465,13.8406,11845150.75,1618876799999.0,174873069.597626,279846.0,5649074.53,83311361.120345,0.0
2021-04-20,13.8604,13.8703,12.5986,13.4266,6296979.62,1618963199999.0,83943658.621611,161504.0,2976109.31,39691455.723435,0.0
2021-04-21,13.4211,14.4415,13.1539,13.2436,7251304.11,1619049599999.0,99825110.512256,176255.0,3146199.96,43313282.530269,0.0
2021-04-22,13.2527,15.5958,12.9349,13.6277,11448654.14,1619135999999.0,164019563.932951,262056.0,5285557.85,75940815.892725,0.0
2021-04-23,13.6277,14.428,12.667,14.1,10468808.57,1619222399999.0,140317454.980765,200476.0,4639189.54,62236399.422954,0.0
2021-04-24,14.1,16.5818,13.61,15.5905,9572773.01,1619308799999.0,144541821.919445,251730.0,4853678.29,73300639.946319,0.0
2021-04-25,15.5847,18.981,15.542,17.713,12482303.336,1619395199999.0,216385844.420165,334652.0,6213597.42,107781514.112314,0.0
2021-04-26,17.713,18.053,16.861,17.626,9439373.997,1619481599999.0,165956818.933314,206274.0,4436926.953,78059766.737543,0.0
2021-04-27,17.626,19.6094,17.181,17.685,11339513.729,1619567999999.0,208070089.823018,221801.0,5213207.797,95336383.325305,0.0
2021-04-28,17.686,17.945,16.461,16.825,8808985.699,1619654399999.0,152128062.252347,192655.0,4160297.669,71846710.024923,0.0
2021-04-29,16.825,16.947,15.85,16.241,6281587.975,1619740799999.0,103643683.109514,162430.0,3085463.496,50932884.976513,0.0
2021-04-30,16.242,16.956,15.775,16.689,5040164.093,1619827199999.0,83507013.552382,127370.0,2502466.632,41468656.643055,0.0
2021-05-01,16.689,16.813,16.322,16.548,3334150.698,1619913599999.0,55257446.293457,91007.0,1556766.037,25817015.655169,0.0
2021-05-02,16.553,17.593,16.424,17.144,6262426.593,1619999999999.0,106747628.586394,163747.0,3278013.565,55845636.956446,0.0
2021-05-03,17.137,19.199,17.069,17.244,13379470.894,1620086399999.0,242999553.072717,287915.0,6798866.683,122999751.453378,0.0
2021-05-04,17.251,17.449,15.642,16.286,9581459.194,1620172799999.0,159846132.743933,242045.0,4927397.205,82325575.867973,0.0
2021-05-05,16.29,17.52,16.254,17.023,8630435.624,1620259199999.0,147432213.997869,187254.0,4697271.553,80152275.285425,0.0
2021-05-06,17.02,17.445,16.311,16.776,8970875.689,1620345599999.0,151141022.118976,182901.0,4447967.022,74835363.125098,0.0
2021-05-07,16.775,16.955,16.44,16.545,5157442.991,1620431999999.0,86122092.451212,110985.0,2422275.059,40477948.043569,0.0
2021-05-08,16.545,17.145,16.51,16.991,4705262.917,1620518399999.0,79298728.302644,102871.0,2498640.664,42133022.048617,0.0
2021-05-09,16.991,17.49,16.683,16.992,5449983.052,1620604799999.0,92850939.213473,152922.0,2561046.155,43650457.435731,0.0
2021-05-10,16.991,18.226,15.4,15.85,10346730.069,1620691199999.0,176504207.326462,209535.0,4953844.312,84616760.24156,0.0
2021-05-11,15.841,16.442,15.222,16.31,5635023.236,1620777599999.0,89793454.253725,119749.0,2969821.394,47322688.769212,0.0
2021-05-12,16.308,17.914,14.419,14.619,12240061.804,1620863999999.0,205510852.393374,263337.0,5594370.401,94045073.179087,0.0
2021-05-13,14.645,17.025,13.526,15.911,13802002.388,1620950399999.0,214804985.343514,241500.0,6181611.035,96004493.654693,0.0
2021-05-14,15.911,16.962,15.181,16.403,6424376.911,1621036799999.0,103207045.860718,117738.0,3055173.909,49097058.707212,0.0
2021-05-15,16.399,16.617,15.152,15.21,5984644.308,1621123199999.0,94332782.874071,115687.0,2771503.65,43692531.536006,0.0
2021-05-16,15.211,17.412,15.168,16.168,10580210.96,1621209599999.0,173060159.34108,191373.0,5134090.533,84069227.468056,0.0
2021-05-17,16.173,16.188,14.688,14.953,8344786.917,1621295999999.0,127048632.723301,137643.0,3673633.786,55974479.059075,0.0
2021-05-18,14.964,16.8,14.643,15.658,8825560.456,1621382399999.0,135561703.335841,149167.0,4064550.077,62498694.863477,0.0
2021-05-19,15.663,15.931,9.1,9.477,24196506.572,1621468799999.0,301669290.793487,357412.0,10949749.643,136324649.596124,0.0
2021-05-20,9.49,11.84,8.088,10.35,23145818.073,1621555199999.0,231916908.523484,333860.0,11311333.187,113378280.450866,0.0
2021-05-21,10.365,11.615,7.165,8.262,20325079.843,1621641599999.0,191301684.065002,322957.0,9031903.133,84214961.954738,0.0
2021-05-22,8.262,8.316,6.514,6.594,20492898.591,1621727999999.0,149754704.201953,286232.0,9387973.369,68696445.366784,0.0
2021-05-23,6.594,7.187,3.91,4.086,42577862.627,1621814399999.0,209803273.886732,461242.0,19853977.067,97818174.734591,0.0
2021-05-24,4.088,7.33,4.08,6.636,73542562.329,1621900799999.0,439888276.318617,717922.0,34859898.64,207347159.327124,0.0
2021-05-25,6.637,7.044,5.173,6.657,52035956.194,1621987199999.0,320408409.840539,553255.0,25059173.244,154416914.318313,0.0
2021-05-26,6.656,7.965,6.357,7.337,42004568.514,1622073599999.0,299844024.465606,494375.0,20918899.939,149396206.435092,0.0
2021-05-27,7.335,7.363,6.401,6.711,24916543.917,1622159999999.0,171238090.403252,299006.0,11966103.808,82334282.262622,0.0
2021-05-28,6.711,6.868,5.362,5.902,29544278.248,1622246399999.0,176483614.740021,326320.0,14246013.902,85156759.626949,0.0
2021-05-29,5.901,6.145,5.08,5.491,15725520.098,1622332799999.0,88318868.768263,180841.0,7511542.054,42312522.05249,0.0
2021-05-30,5.5,6.599,5.083,6.203,19840497.578,1622419199999.0,118535358.748836,225300.0,9924929.377,59338583.294081,0.0
2021-05-31,6.2,6.6,5.584,6.546,23680398.089,1622505599999.0,144450444.640356,258529.0,11713380.939,71530448.823097,0.0
2021-06-01,6.547,6.679,6.077,6.294,13788793.461,1622591999999.0,87459749.662419,153915.0,6756727.065,42882654.716049,0.0
2021-06-02,6.299,7.25,6.07,6.832,15261389.826,1622678399999.0,103847579.566278,183357.0,7470892.77,50820657.277965,0.0
2021-06-03,6.832,7.869,6.684,7.677,22974432.732,1622764799999.0,166345267.24123,246454.0,11792704.437,85396425.169895,0.0
2021-06-04,7.685,7.695,5.842,6.373,33544762.581,1622851199999.0,218347325.713134,355632.0,16747383.234,108934284.326217,0.0
2021-06-05,6.379,6.907,5.741,6.04,19829980.174,1622937599999.0,126254817.390829,188929.0,9569576.064,60997706.595405,0.0
2021-06-06,6.04,6.338,6.022,6.252,7783979.795,1623023999999.0,48240011.788556,85701.0,3926218.93,24352677.180364,0.0
2021-06-07,6.253,6.659,5.5,5.59,15598503.545,1623110399999.0,95874027.967912,151650.0,7230947.76,44549031.313923,0.0
2021-06-08,5.587,5.791,4.896,5.599,18233516.169,1623196799999.0,98327229.32311,160752.0,8778738.594,47444623.172606,0.0
2021-06-09,5.599,6.041,5.25,6.021,14214728.559,1623283199999.0,80393878.894197,127953.0,7079365.733,40078791.129126,0.0
2021-06-10,6.019,6.5,5.562,6.141,18534538.36,1623369599999.0,112243201.693501,163136.0,9166215.689,55590929.000895,0.0
2021-06-11,6.146,6.35,5.452,5.562,12241250.267,1623455999999.0,72508786.158513,121206.0,5758364.236,34166304.005099,0.0
2021-06-12,5.562,5.882,5.156,5.5,11039933.963,1623542399999.0,61414768.603352,103603.0,5406187.923,30109832.207145,0.0
2021-06-13,5.497,6.14,5.349,6.05,7450567.005,1623628799999.0,42327634.635466,69694.0,3708839.894,21120130.876814,0.0
2021-06-14,6.051,6.332,5.821,6.198,8428062.365,1623715199999.0,51195179.152345,84785.0,4123097.711,25046656.878469,0.0
2021-06-15,6.196,6.863,6.056,6.581,13175819.476,1623801599999.0,86385675.199465,132867.0,6867599.57,45035796.573365,0.0
2021-06-16,6.578,6.581,5.962,6.175,8840772.415,1623887999999.0,55120689.866361,87635.0,4134552.95,25782077.183751,0.0
2021-06-17,6.176,6.438,6.024,6.158,5825129.963,1623974399999.0,36311930.600464,57297.0,2804311.951,17494665.317352,0.0
2021-06-18,6.159,6.595,5.684,5.954,10943242.782,1624060799999.0,67292922.742126,97740.0,4981030.358,30724638.603995,0.0
2021-06-19,5.954,6.042,5.644,5.726,4906834.183,1624147199999.0,28586967.551116,47990.0,2292147.083,13355908.883616,0.0
2021-06-20,5.726,5.9,5.375,5.859,5248222.559,1624233599999.0,29703839.733549,52440.0,2475931.558,14035934.488196,0.0
2021-06-21,5.863,5.912,4.771,4.838,10456612.437,1624319999999.0,55180615.492119,96898.0,4593865.494,24274004.723636,0.0
2021-06-22,4.835,5.47,4.516,4.728,16287915.606,1624406399999.0,79440568.760543,164116.0,7840661.491,38161170.805271,0.0
2021-06-23,4.727,5.775,4.605,5.19,13528112.907,1624492799999.0,71958191.342689,120851.0,6042316.142,32066792.70133,0.0
2021-06-24,5.198,5.607,4.995,5.477,7187923.79,1624579199999.0,38330985.862231,68210.0,3336660.308,17775710.194848,0.0
2021-06-25,5.477,5.593,4.847,5.05,7928720.511,1624665599999.0,41371943.455143,73406.0,3655977.131,19127300.463007,0.0
2021-06-26,5.05,5.296,4.894,5.201,5144164.339,1624751999999.0,26106665.953453,47221.0,2497726.294,12694207.508174,0.0
2021-06-27,5.205,5.441,5.073,5.417,3054229.621,1624838399999.0,15958033.655864,32975.0,1572481.103,8227500.105867,0.0
2021-06-28,5.416,5.69,5.199,5.537,5446198.658,1624924799999.0,29485933.313168,53075.0,2544934.205,13777952.104557,0.0
2021-06-29,5.537,6.325,5.405,6.008,8512833.524,1625011199999.0,50213340.065066,86211.0,4167436.295,24500401.434603,0.0
2021-06-30,6.008,6.68,5.674,6.565,10082204.006,1625097599999.0,62133128.636787,113733.0,5072954.905,31286492.970606,0.0
2021-07-01,6.568,6.57,5.712,5.882,7788824.684,1625183999999.0,46878414.788649,77071.0,3785724.997,22781594.463917,0.0
2021-07-02,5.881,6.087,5.503,5.711,5173174.087,1625270399999.0,29439279.777287,55545.0,2304678.56,13157992.399589,0.0
2021-07-03,5.715,5.984,5.613,5.807,2875743.87,1625356799999.0,16740769.998849,33678.0,1437108.058,8366656.053098,0.0
2021-07-04,5.809,6.23,5.661,5.959,4892029.631,1625443199999.0,29287807.686475,54304.0,2396655.809,14357927.930489,0.0
2021-07-05,5.957,6.2,5.6,6.015,5216499.162,1625529599999.0,30478326.295863,56795.0,2506434.389,14662780.343982,0.0
2021-07-06,6.015,6.568,5.964,6.529,9403857.886,1625615999999.0,58698181.145695,106022.0,4770891.889,29823693.777958,0.0
2021-07-07,6.525,7.7,6.44,7.104,17137934.023,1625702399999.0,123042038.290466,212476.0,8369385.53,60139341.766121,0.0
2021-07-08,7.1,7.214,6.407,6.708,12714171.666,1625788799999.0,86108906.546438,138791.0,6042819.507,40961688.371406,0.0
2021-07-09,6.708,8.45,6.439,8.103,20640778.758,1625875199999.0,156963545.33756,268013.0,10198945.417,77545804.096308,0.0
2021-07-10,8.102,8.6,7.462,7.893,13108450.952,1625961599999.0,104134484.99796,164192.0,6439297.404,51219308.206592,0.0
2021-07-11,7.893,8.728,7.886,8.444,12097308.515,1626047999999.0,101212631.218111,160294.0,6078557.937,50867762.640268,0.0
2021-07-12,8.445,8.57,7.533,7.864,9149241.833,1626134399999.0,73046675.794729,112648.0,4463658.877,35645327.316951,0.0
2021-07-13,7.864,8.15,6.955,7.119,8603893.098,1626220799999.0,64455009.040681,105921.0,4373999.707,32759008.109477,0.0
2021-07-14,7.118,7.456,6.578,6.933,14992845.592,1626307199999.0,105168958.600356,163586.0,7405943.209,51971274.071184,0.0
2021-07-15,6.933,7.222,6.491,6.665,7521396.691,1626393599999.0,51390571.547525,88873.0,3530241.107,24136159.185432,0.0
2021-07-16,6.667,7.009,6.214,6.56,8465474.652,1626479999999.0,56310658.319219,95538.0,4072617.272,27149727.998568,0.0
2021-07-17,6.56,6.795,6.26,6.495,6087501.538,1626566399999.0,39267260.545125,64382.0,2899025.496,18720797.8114,0.0
2021-07-18,6.492,6.892,6.464,6.483,4442784.929,1626652799999.0,29615395.022251,51280.0,2088740.805,13937612.477024,0.0
2021-07-19,6.489,6.532,5.924,5.97,5354185.406,1626739199999.0,32917879.039774,51224.0,2162899.684,13315283.30225,0.0
2021-07-20,5.974,6.057,5.589,5.867,5674011.602,1626825599999.0,32925289.198282,63774.0,2631351.624,15279171.640781,0.0
2021-07-21,5.867,6.796,5.691,6.602,8025391.81,1626911999999.0,50869920.110569,87547.0,4068111.963,25777149.273613,0.0
2021-07-22,6.615,7.499,6.569,7.334,8525510.148,1626998399999.0,60356569.780147,93897.0,4171264.637,29530780.050497,0.0
2021-07-23,7.336,7.933,6.879,7.886,10117108.215,1627084799999.0,73931515.818107,108241.0,4940863.865,36161500.76834,0.0
2021-07-24,7.894,8.505,7.494,8.476,11323595.123,1627171199999.0,90934136.366154,126861.0,5211672.245,41834470.2697,0.0
2021-07-25,8.484,8.522,7.783,8.251,8743741.677,1627257599999.0,71246609.677499,94535.0,4131168.355,33687028.992234,0.0
2021-07-26,8.252,9.792,8.185,8.502,16590614.236,1627343999999.0,149521156.126709,202533.0,7756833.841,69886047.726554,0.0
2021-07-27,8.504,9.592,8.056,9.516,12540199.217,1627430399999.0,111513216.949566,154628.0,5908052.092,52544655.912388,0.0
2021-07-28,9.516,11.133,9.133,10.981,14833524.661,1627516799999.0,148518780.340781,207452.0,6959014.558,69617937.303506,0.0
2021-07-29,10.986,11.8,10.651,11.047,12654374.885,1627603199999.0,140810665.565595,180537.0,6033360.711,67192998.977204,0.0
2021-07-30,11.046,11.121,10.031,10.85,11732728.987,1627689599999.0,123298299.673606,147668.0,5637622.245,59173246.803058,0.0
2021-07-31,10.846,11.32,10.537,10.735,6674175.898,1627775999999.0,72698560.325717,93382.0,3209158.906,34993539.72808,0.0
2021-08-01,10.734,12.2,10.523,11.966,9378217.098,1627862399999.0,106128302.706775,150401.0,4641355.796,52592067.215286,0.0
2021-08-02,11.974,12.481,11.14,12.325,8436957.423,1627948799999.0,99477306.376781,141554.0,4138580.808,48845185.255068,0.0
2021-08-03,12.321,14.89,11.65,14.771,16032058.311,1628035199999.0,214421456.748659,299657.0,8002630.94,107199057.253122,0.0
2021-08-04,14.771,15.572,13.541,14.519,13919750.67,1628121599999.0,202406475.788325,257298.0,6569596.504,95526689.74039,0.0
2021-08-05,14.51,15.149,13.714,14.558,9704938.833,1628207999999.0,139984953.417411,156362.0,4570234.007,65964395.011835,0.0
2021-08-06,14.554,15.29,14.141,14.519,8097824.702,1628294399999.0,119452302.921602,154191.0,3968644.225,58567803.130417,0.0
2021-08-07,14.512,15.662,13.911,14.616,9344410.511,1628380799999.0,138033513.672908,184609.0,4767770.875,70466290.72634,0.0
2021-08-08,14.621,14.738,13.109,13.415,6699721.593,1628467199999.0,93343812.642109,115716.0,3223833.945,44946932.414644,0.0
2021-08-09,13.407,14.36,12.966,13.928,7164094.769,1628553599999.0,98780717.861303,111191.0,3629420.415,50061963.581875,0.0
2021-08-10,13.922,16.909,13.731,16.7,9556692.109,1628639999999.0,145041252.717946,238078.0,5025992.515,76287039.344295,0.0
2021-08-11,16.706,18.062,16.508,16.956,7966073.958,1628726399999.0,136482812.816736,221742.0,3924673.777,67275435.504579,0.0
2021-08-12,16.949,17.164,15.817,16.599,6430428.13,1628812799999.0,106073267.045152,156258.0,3109369.14,51331417.925949,0.0
2021-08-13,16.6,17.81,16.567,17.787,3512487.721,1628899199999.0,60574476.088294,111100.0,1814161.791,31283222.179659,0.0
2021-08-14,17.803,17.844,16.845,17.388,3058076.125,1628985599999.0,53003292.094806,80179.0,1478829.282,25640312.411536,0.0
2021-08-15,17.378,19.65,16.5,19.262,5405093.825,1629071999999.0,97468837.796905,160753.0,2713734.574,48986418.284696,0.0
2021-08-16,19.265,23.961,19.152,21.904,13853981.314,1629158399999.0,303721549.118846,512523.0,6858950.547,150346342.428497,0.0
2021-08-17,21.904,26.906,20.81,25.309,17362698.03,1629244799999.0,433598052.49653,614988.0,8377889.089,209365494.511957,0.0
2021-08-18,25.319,31.884,22.55,30.715,17912523.75,1629331199999.0,486157326.249865,692996.0,8913692.987,242324747.806831,0.0
2021-08-19,30.729,33.5,28.62,29.43,15334852.607,1629417599999.0,472112906.559318,580872.0,7469214.119,230002853.175956,0.0
2021-08-20,29.429,31.45,28.526,30.658,8872877.82,1629503999999.0,264583210.671356,373052.0,4430140.279,132086461.205345,0.0
2021-08-21,30.664,30.694,27.04,27.529,6558157.838,1629590399999.0,188295786.580141,282998.0,3013809.209,86587154.982784,0.0
